,Unnamed: 0,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3,tags,verbs
403,403,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid2,,,"Indien de informatie, bedoeld in het eerste lid, naar het oordeel van Onze Minister die het aangaat daartoe aanleiding geeft, is Onze Minister bevoegd bij de rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen, bedoeld in , nadere inlichtingen in te winnen of overlegging van stukken te vorderen.artikel 6.1, onder a tot en met c",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=2&z=2020-01-01&g=2020-01-01,"[['NP', ('de', 'DT'), ('informatie', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['PP', ('naar', 'IN')], ['NP', ('het', 'DT'), ('oordeel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['ADVP', ('daartoe', 'RB')], ['NP', ('aanleiding', 'NN')], ['VP', ('geeft', 'VBZ')], ['VP', ('is', 'MD')], ['NP', ('Onze', 'PRP'), ('Minister', 'NNP')], ['VP', ('bevoegd', 'VBN')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('rechtspersonen', 'NNS')], ['NP', ('commanditaire', 'JJ'), ('vennootschappen', 'NNS')], ['NP', ('vennootschappen', 'NNS')], ['PP', ('onder', 'IN')], ['NP', ('firma', 'NN'), ('en', 'CC'), ('natuurlijke', 'JJ'), ('personen', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['NP', ('nadere', 'JJR'), ('inlichtingen', 'NNS')], ['VP', ('te', 'TO'), ('winnen', 'VB')], ['NP', ('overlegging', 'NN')], ['PP', ('van', 'IN')], ['NP', ('stukken', 'NNS')], ['NP', ('vorderen.artikel', 'NNP')], ['PP', ('tot', 'IN')], ['NP', ('c', 'NN')]]","{'bedoelen': 'bedoeld', 'aangaan': 'aangaat', 'geven': 'geeft', 'bevoegden': 'bevoegd', 'winnen': 'winnen'}"
404,404,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid3,,,"Onze Minister die het aangaat kan aan de hand van de administratie een onderzoek instellen bij de rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen, bedoeld in .artikel 6.1, onder a tot en met c",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=3&z=2020-01-01&g=2020-01-01,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['VP', ('kan', 'MD')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('hand', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('administratie', 'NN')], ['NP', ('een', 'DT'), ('onderzoek', 'NN'), ('instellen', 'NNS')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('rechtspersonen', 'NNS')], ['NP', ('commanditaire', 'JJ'), ('vennootschappen', 'NNS')], ['NP', ('vennootschappen', 'NNS')], ['PP', ('onder', 'IN')], ['NP', ('firma', 'NN'), ('en', 'CC'), ('natuurlijke', 'JJ'), ('personen', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['NP', ('artikel', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('c', 'NN')]]","{'aangaan': 'aangaat', 'bedoelen': 'bedoeld'}"
405,405,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid4,,,"Onze Minister die het aangaat is bevoegd, voor zover hij dat nodig acht voor het uitoefenen van het toezicht, bedoeld in , bij alle onderdelen van de rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen, bedoeld in artikel 6.1, onder a tot en met c, alle goederen, administraties, documenten en andere informatiedragers op door hem aan te geven wijze te onderzoeken.artikel 6.1",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=4&z=2020-01-01&g=2020-01-01,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ'), ('is', 'MD'), ('bevoegd', 'VBN')], ['PP', ('voor', 'IN')], ['NP', ('hij', 'PRP')], ['ADJP', ('nodig', 'JJ')], ['PP', ('voor', 'IN')], ['VP', ('uitoefenen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('toezicht', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['PP', ('bij', 'IN')], ['NP', ('alle', 'PRP'), ('onderdelen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('rechtspersonen', 'NNS')], ['NP', ('commanditaire', 'JJ'), ('vennootschappen', 'NNS')], ['NP', ('vennootschappen', 'NNS')], ['PP', ('onder', 'IN')], ['NP', ('firma', 'NN'), ('en', 'CC'), ('natuurlijke', 'JJ'), ('personen', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['NP', ('c', 'NN')], ['NP', ('alle', 'PRP'), ('goederen', 'NNS')], ['NP', ('administraties', 'NNS')], ['NP', ('documenten', 'NNS'), ('en', 'CC'), ('andere', 'PRP'), ('informatiedragers', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('hem', 'PRP')], ['VP', ('te', 'TO'), ('geven', 'VB')], ['NP', ('wijze', 'NN')], ['NP', ('onderzoeken.artikel', 'NNP')]]","{'aangaan': 'aangaat', 'bevoegden': 'bevoegd', 'uitoefenen': 'uitoefenen', 'bedoelen': 'bedoeld', 'geven': 'geven'}"
406,406,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid5,,,"Onze Minister die het aangaat is bevoegd inzage te vorderen in de controleprogrammas en dossiers van de accountant die de bescheiden, bedoeld in het eerste lid, onder a en b, heeft gecontroleerd om te beoordelen of in het kader van het toezicht, bedoeld in , kan worden gesteund op de controle die deze accountant heeft uitgevoerd. De accountant kan inzage in de controledossiers niet weigeren met een beroep op een bij of krachtens de wet opgelegde verplichting tot geheimhouding van vertrouwelijke gegevens die in de controledossiers zijn opgenomen.artikel 6.1",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=5&z=2020-01-01&g=2020-01-01,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ'), ('is', 'MD'), ('bevoegd', 'VBN')], ['NP', ('inzage', 'NN')], ['VP', ('te', 'TO'), ('vorderen', 'VB')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('controleprogrammas', 'NN')], ['NP', ('dossiers', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('accountant', 'NN'), ('die', 'PRP')], ['ADJP', ('bescheiden', 'JJ')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['PP', ('a', 'IN')], ['ADJP', ('b', 'JJ')], ['VP', ('heeft', 'MD'), ('gecontroleerd', 'VBN')], ['VP', ('te', 'TO'), ('beoordelen', 'VB')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('kader', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('toezicht', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('kan', 'MD'), ('worden', 'MD'), ('gesteund', 'VBN')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('controle', 'NN'), ('die', 'PRP'), ('deze', 'PRP'), ('accountant', 'NN')], ['VP', ('heeft', 'MD'), ('uitgevoerd', 'VBN')], ['NP', ('De', 'DT'), ('accountant', 'NN')], ['VP', ('kan', 'MD')], ['NP', ('inzage', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('controledossiers', 'NNS')], ['VP', ('niet', 'RB'), ('weigeren', 'VB')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('beroep', 'NN')], ['PP', ('op', 'IN')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['ADJP', ('wet', 'JJ')], ['VP', ('opgelegde', 'VBN')], ['NP', ('verplichting', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('geheimhouding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('vertrouwelijke', 'JJ'), ('gegevens', 'NNS'), ('die', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('controledossiers', 'NNS'), ('zijn', 'PRP')], ['VP', ('opgenomen.artikel', 'VBN')]]","{'aangaan': 'aangaat', 'bevoegden': 'bevoegd', 'vorderen': 'vorderen', 'bedoelen': 'bedoeld', 'controleren': 'gecontroleerd', 'beoordelen': 'beoordelen', 'steunen': 'gesteund', 'uitvoeren': 'uitgevoerd', 'weigeren': 'weigeren', 'opgeleggen': 'opgelegde', 'opgenomen.artikelen': 'opgenomen.artikel'}"
407,407,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid6,,,"De bevoegdheden, bedoeld in , worden uitgeoefend onder verantwoordelijkheid van een registeraccountant of een accountant-administratieconsulent ten aanzien van wie in het accountantsregister een aantekening is geplaatst als bedoeld in .artikel 6.3, vierde lidartikel 36, tweede lid, onderdeel i, van de Wet op het accountantsberoep",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=6&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('bevoegdheden', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('worden', 'MD'), ('uitgeoefend', 'VBN')], ['PP', ('onder', 'IN')], ['NP', ('verantwoordelijkheid', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('registeraccountant', 'NN')], ['NP', ('een', 'DT'), ('accountant-administratieconsulent', 'NN')], ['PP', ('ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wie', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('accountantsregister', 'NN')], ['NP', ('een', 'DT'), ('aantekening', 'NN')], ['VP', ('is', 'MD'), ('geplaatst', 'VBN')], ['NP', ('als', 'PRP')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['NP', ('artikel', 'NN')], ['NP', ('vierde', 'CD'), ('lidartikel', 'NN')], ['NP', ('tweede', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN'), ('i', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Wet', 'NNP')], ['PP', ('op', 'IN')], ['NP', ('het', 'DT'), ('accountantsberoep', 'NN')]]","{'bedoelen': 'bedoeld', 'uitoefenen': 'uitgeoefend', 'plaatsen': 'geplaatst'}"
408,408,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid7,,,"Indien Onze Minister die het aangaat gebruik maakt van de bevoegdheden, bedoeld in het eerste tot en met vijfde lid, zijn de , ,  en  van overeenkomstige toepassing.artikelen 5:12",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=7&z=2020-01-01&g=2020-01-01,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['NP', ('gebruik', 'NN')], ['VP', ('maakt', 'VBZ')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('bevoegdheden', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['NP', ('vijfde', 'CD'), ('lid', 'NN')], ['VP', ('zijn', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing.artikelen', 'NNS')]]","{'aangaan': 'aangaat', 'maken': 'maakt', 'bedoelen': 'bedoeld'}"
409,409,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid8,,,"Onze Minister die het aangaat kan de bevoegdheden, bedoeld in het eerste tot en met het vijfde lid, uitoefenen zolang als en over de jaren dat het Rijk daarbij belang heeft.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=8&z=2020-01-01&g=2020-01-01,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['VP', ('kan', 'MD')], ['NP', ('de', 'DT'), ('bevoegdheden', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('vijfde', 'CD'), ('lid', 'NN')], ['VP', ('uitoefenen', 'VBP')], ['PP', ('over', 'IN')], ['NP', ('de', 'DT'), ('jaren', 'NNS')], ['NP', ('het', 'DT'), ('Rijk', 'NNP')], ['ADVP', ('daarbij', 'RB')], ['NP', ('belang', 'NN')], ['VP', ('heeft', 'MD')]]","{'aangaan': 'aangaat', 'bedoelen': 'bedoeld', 'uitoefenen': 'uitoefenen'}"
410,410,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid9,,,"Onverminderd het elders bij of krachtens de wet bepaalde, stelt Onze Minister die het aangaat, in afwijking van het tweede lid, geen onderzoek in ten aanzien van provincies, gemeenten, waterschappen, de openbare lichamen Bonaire, Sint Eustatius en Saba, openbare lichamen voor beroep en bedrijf en openbare lichamen en gemeenschappelijke organen ingesteld krachtens de Wet gemeenschappelijke regelingen met uitzondering van de openbare lichamen en gemeenschappelijke organen waaraan vanwege het Rijk wordt deelgenomen, voor zover zij een bijdrage als bedoeld in , hebben ontvangen.artikel 6.1, aanhef en onderdeel a",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=9&z=2020-01-01&g=2020-01-01,"[['NP', ('Onverminderd', 'NNP')], ['ADVP', ('elders', 'RB')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN'), ('bepaalde', 'PRP')], ['VP', ('stelt', 'VBP')], ['NP', ('Onze', 'PRP'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['PP', ('in', 'IN')], ['NP', ('afwijking', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('tweede', 'CD'), ('lid', 'NN')], ['NP', ('geen', 'PRP'), ('onderzoek', 'NN')], ['PP', ('ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('provincies', 'NNS')], ['NP', ('gemeenten', 'NNS')], ['NP', ('waterschappen', 'NNS')], ['NP', ('de', 'DT'), ('openbare', 'JJ'), ('lichamen', 'NNS'), ('Bonaire', 'NNP')], ['NP', ('Sint', 'NNP'), ('Eustatius', 'NNP'), ('en', 'CC'), ('Saba', 'NNP')], ['NP', ('openbare', 'JJ'), ('lichamen', 'NNS')], ['PP', ('voor', 'IN')], ['NP', ('beroep', 'NN'), ('en', 'CC'), ('bedrijf', 'NN')], ['NP', ('openbare', 'JJ'), ('lichamen', 'NNS')], ['NP', ('gemeenschappelijke', 'JJ'), ('organen', 'NNS')], ['VP', ('ingesteld', 'VBN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('Wet', 'NNP')], ['NP', ('gemeenschappelijke', 'JJ'), ('regelingen', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('uitzondering', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('openbare', 'JJ'), ('lichamen', 'NNS')], ['NP', ('gemeenschappelijke', 'JJ'), ('organen', 'NNS')], ['ADVP', ('waaraan', 'RB')], ['PP', ('vanwege', 'IN')], ['NP', ('het', 'DT'), ('Rijk', 'NNP')], ['VP', ('wordt', 'MD'), ('deelgenomen', 'VBN')], ['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('zij', 'PRP')], ['NP', ('een', 'DT'), ('bijdrage', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('hebben', 'MD')], ['NP', ('ontvangen.artikel', 'NNP')], ['NP', ('aanhef', 'NN'), ('en', 'CC'), ('onderdeel', 'NN')]]","{'stellen': 'stelt', 'aangaan': 'aangaat', 'instellen': 'ingesteld', 'deelnemen': 'deelgenomen', 'bedoelen': 'bedoeld'}"
411,411,Hoofdstuk6,Paragraaf1,Artikel6.4,,,,"Indien een administratie of de daarmee samenhangende taken aan een derde worden uitbesteed, dan is Onze Minister die het aangaat bevoegd aan de hand van de administratie bij die derde of degene die de administratie of de taken in opdracht van die derde uitvoert een onderzoek als bedoeld in , te verrichten.artikel 6.3, derde lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.4&z=2020-01-01&g=2020-01-01,"[['NP', ('een', 'DT'), ('administratie', 'NN')], ['VP', ('daarmee', 'RB'), ('samenhangende', 'VBG')], ['NP', ('taken', 'NNS')], ['PP', ('aan', 'IN')], ['VP', ('worden', 'MD'), ('uitbesteed', 'VBN')], ['ADVP', ('dan', 'RB')], ['VP', ('is', 'MD')], ['NP', ('Onze', 'PRP'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ'), ('bevoegd', 'VBN')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('hand', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('administratie', 'NN')], ['PP', ('bij', 'IN')], ['NP', ('die', 'PRP'), ('derde', 'CD'), ('of', 'CC'), ('degene', 'PRP'), ('die', 'PRP')], ['NP', ('de', 'DT'), ('administratie', 'NN')], ['NP', ('de', 'DT'), ('taken', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('opdracht', 'NN')], ['PP', ('van', 'IN')], ['NP', ('die', 'PRP'), ('derde', 'CD'), ('uitvoert', 'NN')], ['NP', ('een', 'DT'), ('onderzoek', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['NP', ('verrichten.artikel', 'NNP')], ['NP', ('derde', 'CD'), ('lid', 'NN')]]","{'samenhangennen': 'samenhangende', 'uitbesteden': 'uitbesteed', 'aangaan': 'aangaat', 'bevoegden': 'bevoegd', 'bedoelen': 'bedoeld'}"
412,412,Hoofdstuk6,Paragraaf1,Artikel6.5,,,,"De accountant die op grond van de , inzage in de controledossiers verleent en kopien hieruit verstrekt, is niet aansprakelijk voor de schade die een derde dientengevolge lijdt, tenzij aannemelijk wordt gemaakt dat de accountant gelet op alle feiten en omstandigheden hiertoe in redelijkheid niet had mogen overgaan.artikelen 6.3, vijfde lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.5&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('accountant', 'NN'), ('die', 'PRP')], ['PP', ('op', 'IN')], ['NP', ('grond', 'NN')], ['PP', ('van', 'IN')], ['NP', ('inzage', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('controledossiers', 'NNS')], ['VP', ('verleent', 'VBZ')], ['NP', ('kopien', 'NNS')], ['ADJP', ('hieruit', 'RB'), ('verstrekt', 'JJ')], ['VP', ('is', 'MD')], ['ADJP', ('niet', 'RB'), ('aansprakelijk', 'JJ')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('schade', 'NN'), ('die', 'PRP')], ['VP', ('dientengevolge', 'RB'), ('lijdt', 'VBZ')], ['ADJP', ('aannemelijk', 'JJ')], ['VP', ('wordt', 'MD'), ('gemaakt', 'VBN')], ['NP', ('de', 'DT'), ('accountant', 'NN')], ['VP', ('gelet', 'VBN')], ['PP', ('op', 'IN')], ['NP', ('alle', 'PRP'), ('feiten', 'NNS'), ('en', 'CC'), ('omstandigheden', 'NNS')], ['ADVP', ('hiertoe', 'RB')], ['PP', ('in', 'IN')], ['NP', ('redelijkheid', 'NN')], ['VP', ('niet', 'RB'), ('had', 'MD'), ('mogen', 'MD'), ('overgaan.artikelen', 'VB')], ['NP', ('vijfde', 'CD'), ('lid', 'NN')]]","{'verlenen': 'verleent', 'lijden': 'lijdt', 'maken': 'gemaakt', 'letten': 'gelet', 'overgaan.artikelen': 'overgaan.artikelen'}"
413,413,Hoofdstuk6,Paragraaf1,Artikel6.6,,,,"Onverminderd het elders bij wet bepaalde, kunnen bij of krachtens algemene maatregel van bestuur regels worden gesteld over:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.6&z=2020-01-01&g=2020-01-01,"[['NP', ('Onverminderd', 'NNP')], ['ADVP', ('elders', 'RB')], ['PP', ('bij', 'IN')], ['NP', ('wet', 'NN'), ('bepaalde', 'PRP')], ['VP', ('kunnen', 'MD')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('algemene', 'JJ'), ('maatregel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('bestuur', 'NN'), ('regels', 'NNS')], ['VP', ('worden', 'MD'), ('gesteld', 'VBN'), ('over', 'RP')]]",{'stellen': 'gesteld'}
414,414,Hoofdstuk6,Paragraaf1,Artikel6.6,Onderdeela,,,de informatie die de rechtspersonen met een wettelijke taak in hun begroting en jaarverslag opnemen;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.6&o=a&z=2020-01-01&g=2020-01-01,"[['NP', ('de', 'DT'), ('informatie', 'NN'), ('die', 'PRP')], ['NP', ('de', 'DT'), ('rechtspersonen', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('wettelijke', 'JJ'), ('taak', 'NN')], ['PP', ('in', 'IN')], ['NP', ('hun', 'PRP$'), ('begroting', 'NN'), ('en', 'CC'), ('jaarverslag', 'NN')], ['VP', ('opnemen', 'VBP')]]",{'opnemen': 'opnemen'}
415,415,Hoofdstuk6,Paragraaf1,Artikel6.6,Onderdeelb,,,de eisen aan de informatie die in het jaarverslag van de rechtspersonen met een wettelijke taak wordt opgenomen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.6&o=b&z=2020-01-01&g=2020-01-01,"[['NP', ('de', 'DT'), ('eisen', 'NNS')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('informatie', 'NN'), ('die', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('jaarverslag', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('rechtspersonen', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('wettelijke', 'JJ'), ('taak', 'NN')], ['VP', ('wordt', 'MD'), ('opgenomen', 'VBN')]]",{'opnemen': 'opgenomen'}
416,416,Hoofdstuk6,Paragraaf2,Artikel6.7,Lid1,,,Onze Minister die het aangaat is belast met het toezicht op:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=2&artikel=6.7&lid=1&z=2020-01-01&g=2020-01-01,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['VP', ('is', 'MD')], ['ADJP', ('belast', 'JJ')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('toezicht', 'NN')]]",{'aangaan': 'aangaat'}
417,417,Hoofdstuk6,Paragraaf2,Artikel6.7,Lid1,Onderdeela,,"het schatkistbankieren door de rechtspersonen die krachtens , zijn aangewezen;artikel 5.1, eerste lid, aanhef en onder a",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=2&artikel=6.7&lid=1&o=a&z=2020-01-01&g=2020-01-01,"[['NP', ('het', 'DT'), ('schatkistbankieren', 'NN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('rechtspersonen', 'NNS'), ('die', 'PRP')], ['NP', ('zijn', 'PRP')], ['VP', ('aangewezen;artikel', 'VBN')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('aanhef', 'NN')]]",{'aangewezen;artikelen': 'aangewezen;artikel'}
418,418,Hoofdstuk6,Paragraaf2,Artikel6.7,Lid1,Onderdeelb,,"het uitzetten van de liquide middelen door de rechtspersonen die krachtens , zijn aangewezen;artikel 5.1, eerste lid, aanhef en onder b",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=2&artikel=6.7&lid=1&o=b&z=2020-01-01&g=2020-01-01,"[['NP', ('het', 'DT'), ('uitzetten', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('liquide', 'NN'), ('middelen', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('rechtspersonen', 'NNS'), ('die', 'PRP')], ['NP', ('zijn', 'PRP')], ['VP', ('aangewezen;artikel', 'VBN')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('aanhef', 'NN')], ['NP', ('b', 'NN')]]",{'aangewezen;artikelen': 'aangewezen;artikel'}
419,419,Hoofdstuk6,Paragraaf2,Artikel6.7,Lid1,Onderdeelc,,het in  bepaalde.artikel 5.8,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=2&artikel=6.7&lid=1&o=c&z=2020-01-01&g=2020-01-01,"[['PP', ('in', 'IN')], ['NP', ('bepaalde.artikel', 'NNP')]]",{}
420,420,Hoofdstuk6,Paragraaf2,Artikel6.7,Lid2,,,"Een rechtspersoon die krachtens , is aangewezen verstrekt op verzoek van Onze Minister die het aangaat de informatie die hij voor zijn toezicht, bedoeld in het eerste lid, nodig acht.artikel 5.1, eerste lid, aanhef en onder a en b",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=2&artikel=6.7&lid=2&z=2020-01-01&g=2020-01-01,"[['NP', ('Een', 'DT'), ('rechtspersoon', 'NN'), ('die', 'PRP')], ['VP', ('is', 'MD'), ('aangewezen', 'VBN')], ['ADJP', ('verstrekt', 'JJ')], ['PP', ('op', 'IN')], ['NP', ('verzoek', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['NP', ('de', 'DT'), ('informatie', 'NN'), ('die', 'PRP'), ('hij', 'PRP'), ('voor', 'NNS')], ['VP', ('zijn', 'MD')], ['NP', ('toezicht', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('nodig', 'JJ'), ('acht.artikel', 'NNP')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('aanhef', 'NN')], ['PP', ('a', 'IN')], ['NP', ('b', 'NN')]]","{'aanwijzen': 'aangewezen', 'aangaan': 'aangaat', 'bedoelen': 'bedoeld'}"
